Address,AddrCoor,Latitude,Longitude,injury,Date
1500 block Langley Lane,"1500 Langley Ln, Madison, Wisconsin, 53718",43.07760188395942,-89.27595899124017,no,2015-03-12T03:21:00.000Z
317 N Bassett St,"317 N Bassett St, Madison, Wisconsin, 53703",43.072484541670256,-89.39368249480385,yes,2015-03-15T03:00:00.000Z
1300 block Whenona Dr.,"1300 Whenona Dr, Madison, Wisconsin, 53711",43.040073539088056,-89.44872408586157,no,2015-03-14T03:16:00.000Z
6800 Block of Chelsea Lane,"6800 Chelsea St, Madison, Wisconsin, 53719",43.01691195544582,-89.50000657616123,no,2015-03-25T20:45:00.000Z
1800 S Park St,"1800 S Park St, Madison, Wisconsin, 53713",43.046999444630394,-89.39417907097885,no,2015-03-27T13:17:00.000Z
7100 Blk of Carnwood Rd,"7100 Carnwood Rd, Madison, Wisconsin, 53719",43.01973551094465,-89.50493781884363,no,2015-03-28T05:00:00.000Z
107 W. Village Green Lane,"107 Village Green Ln W, Madison, Wisconsin, 53704",43.142289408856676,-89.30518484389276,no,2015-03-29T21:10:00.000Z
7200 block of Tempe Dr,"7200 Tempe Dr, Madison, Wisconsin, 53719",43.016831315288194,-89.50807735552515,no,2015-03-30T22:39:00.000Z
1800 blk Golden Oak Lane,"1800 Golden Oak Ln, Madison, Wisconsin, 53711",43.03376302987228,-89.4865319617722,no,2015-03-31T22:09:00.000Z
2100 Tawhee Dr,"2100 Tawhee Dr, Madison, Wisconsin, 53711",43.03067997635125,-89.46976785107746,no,2015-03-31T23:51:00.000Z
Park Ridge Dr/Mount Vernon Ct,"Park Ridge Dr & Mount Vernon Ct, Madison, Wisconsin, 53719",43.04308500000001,-89.50144949999998,no,2015-04-03T20:52:00.000Z
900 block Jana Lane,"900 Jana Ln, Madison, Wisconsin, 53704",43.11017429569858,-89.29940729569857,no,2015-04-04T04:00:00.000Z
Hammersley Rd.,"Hammersley Rd, Madison, Wisconsin, 53711",43.03915103620593,-89.47708752800773,no,2015-04-08T23:46:00.000Z
500 block W. Johnson St.,"500 E Johnson St, Madison, Wisconsin, 53703",43.08015314358244,-89.3824354760696,no,2015-04-15T02:30:00.000Z
S. Gammon Rd.,"S Gammon Rd, Madison, Wisconsin, 53719",43.05836449933653,-89.5029286419188,no,2015-04-16T21:43:00.000Z
603 State Street,"603 State St, Madison, Wisconsin, 53703",43.074818466818726,-89.3959787514571,yes,2015-04-18T01:03:00.000Z
900 block Rockefeller Lane,"900 Rockefeller Ln, Madison, Wisconsin, 53704",43.11027504486754,-89.29812080154413,no,2015-04-18T02:20:00.000Z
7800 Block Mineral Point Rd,"7800 Mineral Point Rd, Madison, Wisconsin, 53717",43.0606774193691,-89.51752991936908,yes,2015-04-18T12:06:00.000Z
3700 blk East Karstens,"3700 E Karstens Dr, Madison, Wisconsin, 53704",43.13381729569856,-89.38598729569857,no,2015-04-18T01:16:00.000Z
5200 block Piccadilly Dr.,"5200 Piccadilly Dr, Madison, Wisconsin, 53714",43.10154213928266,-89.29235621847124,no,2015-04-21T21:00:00.000Z
1100 block Moorland Rd.,"1100 Moorland Rd, Madison, Wisconsin, 53713",43.033699418520534,-89.36669975517842,no,2015-04-17T02:30:00.000Z
2900 blk Traceway Dr,"2900 Traceway Dr, Madison, Wisconsin, 53713",43.03019375506861,-89.4188262550686,no,2015-04-26T22:45:00.000Z
W. Beltline Highway,"W Beltline Hwy, Madison, Wisconsin, 53719",43.046425279012944,-89.47365493699266,no,2015-04-27T00:45:00.000Z
453 W. Gilman St.,"453 W Gilman St, Madison, Wisconsin, 53703",43.07363445876865,-89.39502500969485,no,2015-04-25T02:45:00.000Z
5100 block Great Gray Dr.,"5100 Great Gray Dr, Madison, Wisconsin, 53718",43.036585295252685,-89.29473203816357,no,2015-04-25T20:18:00.000Z
702 Pflaum Rd.,"702 Pflaum Rd, Madison, Wisconsin, 53716",43.06208650894319,-89.31984202553522,no,2015-04-29T07:16:00.000Z
600 block State Street,"600 State St, Madison, Wisconsin, 53703",43.07491628872484,-89.39520617485897,no,2015-05-01T23:46:00.000Z
2000 block Scott Lane,"2000 Scott Ln, Madison, Wisconsin, 53704",43.132947511975466,-89.35656998802452,no,2015-05-03T03:27:00.000Z
Churchill Drive,"Churchill Dr, Madison, Wisconsin, 53713",43.02914998280564,-89.42287569102189,no,2015-05-04T21:20:00.000Z
S. Park Street,"S Park St, Madison, Wisconsin, 53715",43.04890207449485,-89.39412899999998,no,2015-05-05T13:10:00.000Z
N. Oak St.,"N Oak St, Madison, Wisconsin, 53704",43.108291574454235,-89.34282111983386,no,2015-05-07T11:27:00.000Z
Park Edge Dr/Morraine View Dr,"Morraine View Dr, Madison, Wisconsin, 53719",43.042515605297496,-89.50629999390489,no,2015-05-07T23:00:00.000Z
4501 Verona Road,"4501 Verona Rd, Madison, Wisconsin, 53711",43.03564277710789,-89.45355634260505,no,2015-05-08T22:40:00.000Z
6900 block Park Ridge Drive,"6900 Park Ridge Dr, Madison, Wisconsin, 53719",43.04457508699323,-89.50265700030106,no,2015-05-09T22:20:00.000Z
10 block of Colony Circle,"10 Colony Cir, Madison, Wisconsin, 53717",43.069491260084106,-89.50537409132086,yes,2015-05-09T00:20:00.000Z
500 block of Conklin Place,"500 Conklin Pl, Madison, Wisconsin, 53703",43.0726477987476,-89.39397756743669,yes,2015-05-09T01:15:00.000Z
Milwaukee St.,"Milwaukee St, Madison, Wisconsin, 53718",43.0996820956624,-89.2629992419302,no,2015-05-11T20:46:00.000Z
1100 block Petra Place,"1100 Petra Pl, Madison, Wisconsin, 53713",43.037320420513154,-89.40463461262247,no,2015-05-14T12:56:00.000Z
5300 block Sudbury Way,"5300 Sudbury Way, Madison, Wisconsin, 53714",43.096470909889604,-89.29086148427345,no,2015-05-14T03:43:00.000Z
1300 block Prairie Road,"1300 Prairie Rd, Madison, Wisconsin, 53711",43.03904242784607,-89.48862499197878,no,2015-05-14T18:06:00.000Z
3520 E Washington Ave,"3520 E Washington Ave, Madison, Wisconsin, 53704",43.11510188761599,-89.32760748837191,no,2015-05-16T00:54:00.000Z
500 blk Tompkins Dr,"500 Tompkins Dr, Madison, Wisconsin, 53716",43.05844948600596,-89.32069222162269,no,2015-05-16T22:35:00.000Z
5100 block Milwaukee St.,"5100 Milwaukee St, Madison, Wisconsin, 53714",43.099029830492995,-89.2945056050861,yes,2015-05-20T22:30:00.000Z
W. Main St.,"W Main St, Madison, Wisconsin, 53715",43.065738758518506,-89.39454195703703,no,2015-05-22T16:40:00.000Z
N. Wickham Court,"N Wickham Ct, Madison, Wisconsin, 53711",43.03021965307933,-89.49838827067836,no,2015-05-22T16:28:00.000Z
1300 Loreen Dr,"1300 Loreen Dr, Madison, Wisconsin, 53711",43.03906985550189,-89.48743740458809,yes,2015-05-31T14:55:00.000Z
3019 E. Washington Ave.,"3019 E Washington Ave, Madison, Wisconsin, 53704",43.103972809856494,-89.34223648470791,no,2015-05-30T20:40:00.000Z
4198 Nakoosa Trail,"4198 Nakoosa Trl, Madison, Wisconsin, 53714",43.109682728113974,-89.31157391392965,no,2015-05-29T17:57:00.000Z
Junction Rd,"Junction Rd, Madison, Wisconsin, 53719",43.0605987711821,-89.527401,yes,2015-06-01T20:55:00.000Z
1700 block Wendy Lane,"1700 Wendy Ln, Madison, Wisconsin, 53716",43.07460151829407,-89.29468522255874,no,2015-06-04T19:30:00.000Z
4614 E. Washington Av,"4614 E Washington Ave, Madison, Wisconsin, 53704",43.13002573108643,-89.30609444411077,yes,2015-06-06T03:09:00.000Z
400 block of N. Thompson Drive,"400 N Thompson Dr, Madison, Wisconsin, 53714",43.104154339583104,-89.3003624096916,yes,2015-06-07T03:00:00.000Z
5200 block Piccadilly Dr.,"5200 Piccadilly Dr, Madison, Wisconsin, 53714",43.10154213928266,-89.29235621847124,no,2015-06-10T09:30:00.000Z
5200 block Trafalger Place,"5200 Trafalger Pl, Madison, Wisconsin, 53714",43.10074133917521,-89.29284676471819,no,2015-06-12T17:00:00.000Z
2100 block Leland Dr.,"2100 Leland Dr, Madison, Wisconsin, 53711",43.03078011063966,-89.47980918382838,no,2015-06-12T17:47:00.000Z
1000 block N. Sherman Ave.,"1000 Sherman Ave, Madison, Wisconsin, 53703",43.08685637663871,-89.37580294517275,yes,2015-06-15T00:09:00.000Z
1100 block N. Sherman Ave.,"1100 Sherman Ave, Madison, Wisconsin, 53703",43.088801167905466,-89.37503223275989,no,2015-06-14T18:30:00.000Z
6700 Raymond Rd,"6700 Raymond Rd, Madison, Wisconsin, 53719",43.031939545064155,-89.4970107037821,no,2015-06-15T15:30:00.000Z
100 W. Mifflin St.,"100 W Mifflin St, Madison, Wisconsin, 53703",43.074405791997755,-89.38701503997824,no,2015-06-18T21:05:00.000Z
100 block N. Broom Street,"100 S Broom St, Madison, Wisconsin, 53703",43.07036703836231,-89.38772413270401,no,2015-06-21T02:30:00.000Z
600 block East Washington Ave,"600 E Washington Ave, Madison, Wisconsin, 53703",43.07870377528897,-89.37877481781584,no,2015-06-29T16:25:00.000Z
100 block of State St,"100 State St, Madison, Wisconsin, 53703",43.07473349321933,-89.387019,no,2015-06-30T17:15:00.000Z
State St/Johnson St,"State St & W Johnson St, Madison, Wisconsin, 53703",43.074783,-89.39000250000001,yes,2015-07-04T02:16:00.000Z
5700 block of Russett Road,"5700 Russett Rd, Madison, Wisconsin, 53711",43.033071830052755,-89.4770388931459,no,2015-07-02T22:58:00.000Z
Marquette St and Union St,"N Marquette St & Union St, Madison, Wisconsin, 53704",43.10072099999999,-89.34156,no,2015-07-07T23:55:00.000Z
2822 Ashford Ln,"2822 Ashford Ln, Madison, Wisconsin, 53713",43.03374908852224,-89.42482238138358,no,2015-07-11T21:11:00.000Z
322 W. Gorham St,"322 W Gorham St, Madison, Wisconsin, 53703",43.07431632973621,-89.39243655871651,no,2015-07-12T01:45:00.000Z
849 Jana Ln,"849 Jana Ln, Madison, Wisconsin, 53704",43.11083565889549,-89.29931141517136,no,2015-07-12T21:29:00.000Z
Muirfield Rd/Pagham Dr,"Muir Field Rd & Pagham Dr, Madison, Wisconsin, 53719",43.027812,-89.50644,no,2015-07-12T19:40:00.000Z
7100 block of Raymond Rd,"7100 Raymond Rd, Madison, Wisconsin, 53719",43.031227949702966,-89.50698705475806,no,2015-07-13T13:45:00.000Z
1500 block Mckenna Blvd.,"1500 McKenna Blvd, Madison, Wisconsin, 53711",43.03684374492792,-89.49798707496981,no,2015-07-17T13:35:00.000Z
300 block Wyalusing Dr.,"300 Wyalusing Dr, Madison, Wisconsin, 53718",43.095529854373424,-89.26230857967863,no,2015-07-23T03:00:00.000Z
6800 Park Edge Dr.,"6800 Park Edge Dr, Madison, Wisconsin, 53719",43.04208381346266,-89.50101945074144,no,2015-07-26T20:41:00.000Z
Dryden Dr,"Dryden Dr, Madison, Wisconsin, 53704",43.130122871844456,-89.35887749051818,no,2015-08-07T03:15:00.000Z
714 W. Badger Rd,"714 W Badger Rd, Madison, Wisconsin, 53713",43.03849445325738,-89.39255005536961,yes,2015-08-07T21:04:00.000Z
2200 Blk of Pike Drive,"2200 Pike Dr, Madison, Wisconsin, 53713",43.02980808033345,-89.41785218991188,no,2015-08-08T11:15:00.000Z
1700 block Waunona Way,"1700 Waunona Way, Madison, Wisconsin, 53713",43.04983985931081,-89.34408889399263,no,2015-08-09T07:00:00.000Z
439 Grand Canyon Dr.,"439 Grand Canyon Dr, Madison, Wisconsin, 53719",43.058420800998334,-89.49603045123816,no,2015-08-08T00:13:00.000Z
300 blk S Paterson St,"300 S Paterson St, Madison, Wisconsin, 53703",43.080144139777296,-89.37069291388515,no,2015-08-10T22:25:00.000Z
215 Martin Luther King Jr Blvd,"215 Martin Luther King Jr Blvd, Madison, Wisconsin, 53703",43.07289223206737,-89.38171062317541,yes,2015-08-11T23:07:00.000Z
1300 block Theresa Terrace,"1300 Theresa Ter, Madison, Wisconsin, 53711",43.03904254234089,-89.48985810276346,no,2015-08-15T00:30:00.000Z
4300 block De Volis Parkway,"4300 Devolis Pkwy, Madison, Wisconsin, 53711",43.033582499567316,-89.45140958381903,no,2015-08-16T21:48:00.000Z
5700 block Raymond Rd.,"5700 Raymond Rd, Madison, Wisconsin, 53711",43.03203126389737,-89.47697948268619,no,2015-08-19T18:30:00.000Z
Raymond Road area,"Raymond Rd, Madison, Wisconsin, 53719",43.02739239906175,-89.51478936197029,no,2015-08-20T14:00:00.000Z
Oak Glen Ct,"Oak Glen Ct, Madison, Wisconsin, 53717",43.06689449999999,-89.51946525,no,2015-08-25T00:42:00.000Z
6400 block Bettys Lane,"6400 Bettys Ln, Madison, Wisconsin, 53711",43.03817315996632,-89.49184653061239,yes,2015-09-05T10:44:00.000Z
4000 blk Lori Circle,"4000 Lori Cir, Madison, Wisconsin, 53714",43.092603018711074,-89.31630676511793,yes,2015-09-12T20:15:00.000Z
601 N. Sixth St.,"601 N 6th St, Madison, Wisconsin, 53704",43.10320013944753,-89.3577429320232,no,2015-09-22T16:12:00.000Z
5600 block Raymond Rd.,"5600 Raymond Rd, Madison, Wisconsin, 53711",43.03202766897849,-89.4759553248062,no,2015-09-22T12:45:00.000Z
1000 block Mayfair Ave.,"1000 Mayfair Ave, Madison, Wisconsin, 53714",43.11293501545971,-89.32589567383484,yes,2015-09-27T23:15:00.000Z
500 block Oak St.,"500 State St, Madison, Wisconsin, 53703",43.074889617706994,-89.39345922318947,no,2015-09-28T13:35:00.000Z
3500 block Ridgeway Ave.,"3500 Ridgeway Ave, Madison, Wisconsin, 53704",43.11576996737872,-89.32838608442744,no,2015-09-28T20:05:00.000Z
Woodstone Dr.,"Woodstone Dr, Madison, Wisconsin, 53719",43.00990985692388,-89.5104741862547,no,2015-09-29T19:53:00.000Z
202 S. Park St.,"202 S Park St, Madison, Wisconsin, 53715",43.06536786173497,-89.40092663454277,yes,2015-10-04T07:16:00.000Z
2703 W Beltline Hwy,"2703 W Beltline Hwy, Madison, Wisconsin, 53713",43.03496949567217,-89.42329259394657,no,2015-10-06T23:56:00.000Z
N. Fifth St.,"N 5th St, Madison, Wisconsin, 53704",43.0990641895427,-89.35504337089233,no,2015-10-15T11:52:00.000Z
1100 block Petra Place,"1100 Petra Pl, Madison, Wisconsin, 53713",43.037320420513154,-89.40463461262247,no,2015-10-26T04:26:00.000Z
2400 block Winnebago St.,"2400 Winnebago St, Madison, Wisconsin, 53704",43.097828399010794,-89.34964323946066,no,2015-10-25T21:46:00.000Z
439 Grand Canyon Dr.,"439 Grand Canyon Dr, Madison, Wisconsin, 53719",43.058420800998334,-89.49603045123816,no,2015-10-25T18:29:00.000Z
4718 School Road,"4718 School Rd, Madison, Wisconsin, 53704",43.14587319317329,-89.38286663532217,no,2015-10-24T03:17:00.000Z
400 N Ingersoll,"400 N Ingersoll St, Madison, Wisconsin, 53703",43.087607590383996,-89.37356596638789,no,2015-11-01T18:09:00.000Z
700 block E. Washington Ave.,"700 W Washington Ave, Madison, Wisconsin, 53715",43.06700806856721,-89.39538509202362,no,2015-11-01T02:02:00.000Z
800 block Vera Court,"800 Vera Ct, Madison, Wisconsin, 53704",43.13482081005561,-89.3843329134093,yes,2015-11-04T01:52:00.000Z
500 Blk State Street,"500 State St, Madison, Wisconsin, 53703",43.074889617706994,-89.39345922318947,yes,2015-11-07T01:35:00.000Z
2100 Block of Packers Ave,"2100 Packers Ave, Madison, Wisconsin, 53704",43.120996056808316,-89.35518109393965,no,2015-11-07T03:45:00.000Z
900 Northport Dr.,"900 Northport Dr, Madison, Wisconsin, 53704",43.13819183858664,-89.38296406656755,yes,2015-11-10T23:37:00.000Z
3300 block Prairie Rd.,"3300 Prairie Rd, Madison, Wisconsin, 53719",43.019017722844055,-89.49569736717203,no,2015-11-12T08:29:00.000Z
2703 W. Beltline Highway,"2703 W Beltline Hwy, Madison, Wisconsin, 53713",43.03496949567217,-89.42329259394657,no,2015-11-17T20:04:00.000Z
400 block W. Mifflin St.,"400 E Mifflin St, Madison, Wisconsin, 53703",43.078335277448666,-89.381422009862,no,2015-11-22T00:18:00.000Z
1300 block Northport Dr.,"1300 Northport Dr, Madison, Wisconsin, 53704",43.13526499028703,-89.37403563735866,no,2015-11-21T02:24:00.000Z
2800 E Washington Ave,"2800 E Washington Ave, Madison, Wisconsin, 53704",43.102752013747825,-89.34578270637583,no,2015-11-24T15:39:00.000Z
W/B USH 12 east of Park St,"12 Eastpark Ct, Madison, Wisconsin, 53718",43.14811696453148,-89.28756430944127,no,2015-11-28T13:10:00.000Z
1045 E. Dayton St.,"1045 E Dayton St, Madison, Wisconsin, 53703",43.08563457144113,-89.37262469216368,no,2015-12-03T11:21:00.000Z
602 University Ave,"602 University Ave, Madison, Wisconsin, 53715",43.073150446044025,-89.3959878039125,no,2015-12-06T22:41:00.000Z
1200 block Gilbert Rd.,"1200 Gilbert Rd, Madison, Wisconsin, 53711",43.04089570654644,-89.47344578866456,no,2015-12-05T00:07:00.000Z
N. Stoughton Rd.,"N Stoughton Rd, Madison, Wisconsin, 53704",43.15929269370964,-89.32481752641516,no,2015-12-06T12:04:00.000Z
Ten block of Kanazawa Cir.,"Kanazawa Cir, Madison, Wisconsin, 53718",43.0272851075031,-89.29094150933166,no,2015-12-08T03:14:00.000Z
5602 Tokay Blvd,"5602 Tokay Blvd, Madison, Wisconsin, 53719",43.053561511541204,-89.47545244463038,no,2015-12-08T21:55:00.000Z
Wright St. at Anderson St.,"Wright St & Anderson St, Madison, Wisconsin, 53704",43.12013400000001,-89.3304495,no,2015-12-09T18:01:00.000Z
Kanazawa Circle,"Kanazawa Cir, Madison, Wisconsin, 53718",43.0272851075031,-89.29094150933166,no,2015-12-10T22:20:00.000Z
711 S. Gammon Rd,"711 S Gammon Rd, Madison, Wisconsin, 53719",43.04907,-89.50303293998638,no,2015-12-11T15:36:00.000Z
453 S. Gammon Rd,"453 S Gammon Rd, Madison, Wisconsin, 53719",43.05707932944775,-89.50274142238472,yes,2015-12-13T13:16:00.000Z
100 block W. Mifflin St.,"100 E Mifflin St, Madison, Wisconsin, 53703",43.076580439717645,-89.38404256028234,no,2015-12-12T20:31:00.000Z
E Washington Ave and Annamark Dr,"E Washington Ave & Annamark Dr, Madison, Wisconsin, 53704",43.13304,-89.3003805,no,2015-12-14T15:01:00.000Z
1100 block Morraine View Dr.,"1100 Morraine View Dr, Madison, Wisconsin, 53719",43.04254768195646,-89.50635445718746,no,2015-12-16T12:42:00.000Z
1700 block Sheridan Dr.,"1700 Sheridan Dr, Madison, Wisconsin, 53704",43.11777754771612,-89.3678527067698,no,2015-12-18T07:24:00.000Z
400 block of W. Wilson Street,"400 W Wilson St, Madison, Wisconsin, 53703",43.06926790784873,-89.38613776187893,yes,2015-12-19T06:02:00.000Z
East Towne Mall,East Towne Mall,43.12544000000002,-89.30646999999998,yes,2015-12-19T14:50:00.000Z
S. Stoughton Rd.,"S Stoughton Rd, Madison, Wisconsin, 53716",43.048229458895705,-89.30811592506159,no,2015-12-22T16:03:00.000Z
Shopko Drlve,Shopko,43.06054997994743,-89.51054997446471,no,2015-12-23T11:59:00.000Z
200 Block Swanton Road,"200 Swanton Rd, Madison, Wisconsin, 53714",43.10238845553214,-89.30160642327694,no,2015-12-26T21:59:00.000Z
4500 Block Verona Road,"4500 Verona Rd, Madison, Wisconsin, 53711",43.03715756549653,-89.45457007068704,no,2015-12-27T17:39:00.000Z
1300 block Ruskin Street,"1300 Ruskin St, Madison, Wisconsin, 53704",43.11428819414785,-89.36149738967815,no,2015-12-24T04:40:00.000Z
