Address,AddrCoor,Latitude,Longitude,injury,Date
2000 block Taft St.,"2000 Taft St, Madison, Wisconsin, 53713",43.04435206762041,-89.39308514190662,yes,2016-03-07T12:30:00.000Z
700 block Pflaum Rd.,"700 Pflaum Rd, Madison, Wisconsin, 53716",43.06208545065938,-89.31985102553524,yes,2016-03-12T20:00:00.000Z
627 W. Main St.,"627 W Main St, Madison, Wisconsin, 53703",43.067333819580014,-89.39219209489887,no,2016-03-17T00:55:00.000Z
675 S. Whitney Way,"675 S Whitney Way, Madison, Wisconsin, 53711",43.05072828834172,-89.47333470430144,no,2016-03-16T21:00:00.000Z
1100 block Morraine View Dr.,"1100 Morraine View Dr, Madison, Wisconsin, 53719",43.04254768195646,-89.50635445718746,no,2016-03-03T16:00:00.000Z
900 Sequoia Trl,"900 Sequoia Trl, Madison, Wisconsin, 53713",43.04179903746379,-89.39729832461906,yes,2016-03-22T15:53:00.000Z
2300 block Independence Lane,"2300 Independence Ln, Madison, Wisconsin, 53704",43.1290077172421,-89.30966446975408,no,2016-03-18T21:17:00.000Z
1300 block Theresa Terrace,"1300 Theresa Ter, Madison, Wisconsin, 53711",43.03904254234089,-89.48985810276346,yes,2016-04-02T23:40:00.000Z
1500 blk Trailsway,"1500 Trailsway, Madison, Wisconsin, 53704",43.12619750331153,-89.36714049668848,no,2016-04-03T06:15:00.000Z
1800 Helene Parkway,"1800 Helene Pkwy, Madison, Wisconsin, 53711",43.03498170430142,-89.45290679569857,no,2016-04-08T18:32:00.000Z
10 Block of Falmouth Ct,"10 Falmouth Ct, Madison, Wisconsin, 53719",43.041674976946275,-89.50034601526345,no,2016-04-09T00:58:00.000Z
1700 Block of Northport Dr,"1700 Northport Dr, Madison, Wisconsin, 53704",43.130561050297615,-89.36215007953352,no,2016-04-09T02:53:00.000Z
2241 Luann Lane,"2241 Luann Ln, Madison, Wisconsin, 53713",43.031314456835396,-89.41791798248622,no,2016-04-09T08:44:00.000Z
2405 Monterey Drive,"2405 Monterey Dr, Madison, Wisconsin, 53704",43.124759434358594,-89.36838197735031,no,2016-04-09T08:59:00.000Z
4200 Bl Wanetah Trl,"4200 Wanetah Trl, Madison, Wisconsin, 53711",43.0387676283757,-89.44385034320356,no,2016-04-10T02:42:00.000Z
700 block E. Gorham St.,"700 E Gorham St, Madison, Wisconsin, 53703",43.08269099179107,-89.38062766802527,yes,2016-04-12T21:00:00.000Z
10 Bl N Fairchild St,"10 N Fairchild St, Madison, Wisconsin, 53703",43.07330903783245,-89.38642415974094,no,2016-04-14T20:14:00.000Z
1818 Portage Rd.,"1818 Portage Rd, Madison, Wisconsin, 53704",43.126426959894765,-89.31548715782577,no,2016-04-17T20:58:00.000Z
1700 block Blossom Lane,"1700 Blossom Ln, Madison, Wisconsin, 53716",43.074456121331075,-89.30875622990641,no,2016-04-18T20:30:00.000Z
West Beltline Highway,"W Beltline Hwy, Madison, Wisconsin, 53719",43.046425279012944,-89.47365493699266,no,2016-04-18T16:08:00.000Z
7500 block Raymond Rd.,"7500 Raymond Rd, Madison, Wisconsin, 53719",43.02755839996632,-89.51460994535962,no,2016-04-19T03:55:00.000Z
1000 block Ann St.,"1000 Ann St, Madison, Wisconsin, 53713",43.03534845445675,-89.3987100045223,yes,2016-04-21T13:02:00.000Z
4500 block Verona Rd,"4500 Verona Rd, Madison, Wisconsin, 53711",43.03715756549653,-89.45457007068704,no,2016-04-22T16:45:00.000Z
4500 block of Stein Ave,"4500 Stein Ave, Madison, Wisconsin, 53714",43.10248102993136,-89.30551370319105,no,2016-04-24T09:20:00.000Z
603 State St.,"603 State St, Madison, Wisconsin, 53703",43.074818466818726,-89.3959787514571,no,2016-04-24T01:33:00.000Z
100 block State St.,"100 State St, Madison, Wisconsin, 53703",43.07473349321933,-89.387019,no,2016-04-24T16:17:00.000Z
900 block S. Gammon Rd.,"900 N Gammon Rd, Madison, Wisconsin, 53717",43.08012465101375,-89.5024054230596,yes,2016-04-23T00:19:00.000Z
2900 Todd Drive,"2900 Todd Dr, Madison, Wisconsin, 53713",43.033296012263406,-89.42301053430602,no,2016-04-25T18:53:00.000Z
1300 block Fish Hatchery Rd,"1300 Fish Hatchery Rd, Madison, Wisconsin, 53715",43.053010369419134,-89.39909743536785,yes,2016-05-01T02:03:00.000Z
700 block N. Meadow Lane,"700 N Meadow Ln, Madison, Wisconsin, 53705",43.07313880905332,-89.45002728014823,no,2016-05-02T02:30:00.000Z
5800 block Russett Rd.,"5800 Russett Rd, Madison, Wisconsin, 53711",43.03283624545014,-89.48098283910532,no,2016-05-04T15:10:00.000Z
Northport Dr.,"Northport Dr, Madison, Wisconsin, 53704",43.15234564234142,-89.40347913825167,no,2016-05-04T16:08:00.000Z
1200 block McKenna Blvd.,"1200 McKenna Blvd, Madison, Wisconsin, 53719",43.040236575746526,-89.50495918055897,yes,2016-05-06T18:30:00.000Z
East Towne Mall,East Towne Mall,43.12544000000002,-89.30646999999998,no,2016-05-07T17:45:00.000Z
4800 block Lovell Lane,"4800 Lovell Ln, Madison, Wisconsin, 53711",43.026870656476696,-89.45984147462187,no,2016-05-09T17:20:00.000Z
702 Pflaum Rd,"702 Pflaum Rd, Madison, Wisconsin, 53716",43.06208650894319,-89.31984202553522,no,2016-05-11T14:15:00.000Z
515 S. Park Street,"515 S Park St, Madison, Wisconsin, 53715",43.06152742492355,-89.40067246292358,yes,2016-05-22T03:05:00.000Z
2900 block Union St.,"2900 Union St, Madison, Wisconsin, 53704",43.10079787245709,-89.34147998989162,no,2016-06-02T03:06:00.000Z
5702 Raymond Rd.,"5702 Raymond Rd, Madison, Wisconsin, 53711",43.031985523226616,-89.47736163918863,no,2016-06-02T20:11:00.000Z
600 block W. Wilson St.,"600 E Wilson St, Madison, Wisconsin, 53703",43.07623890703431,-89.37618592093989,no,2016-06-04T03:15:00.000Z
2100 block of Leland Dr,"2100 Leland Dr, Madison, Wisconsin, 53711",43.03078011063966,-89.47980918382838,no,2016-06-08T21:17:00.000Z
N. Stoughton Rd.,"N Stoughton Rd, Madison, Wisconsin, 53704",43.15929269370964,-89.32481752641516,no,2016-06-09T14:58:00.000Z
2100 Pike Dr,"2100 Pike Dr, Madison, Wisconsin, 53713",43.02950454731968,-89.41691935967388,no,2016-06-10T22:48:00.000Z
600 block University Ave.,"600 University Ave, Madison, Wisconsin, 53715",43.07319806181074,-89.39589774318647,no,2016-06-12T00:18:00.000Z
3100 block Webb Ave.,"3100 Webb Ave, Madison, Wisconsin, 53714",43.10470389348262,-89.33774049971001,no,2016-06-15T01:49:00.000Z
N. Frances St.,"N Frances St, Madison, Wisconsin, 53703",43.07621392263706,-89.39531971418337,no,2016-06-15T22:42:00.000Z
2900 Coho St.,"2900 Coho St, Madison, Wisconsin, 53713",43.02934953814485,-89.41476209869812,no,2016-06-17T14:52:00.000Z
Aberg Ave/Packers Ave,"Aberg Ave & Packers Ave, Madison, Wisconsin, 53704",43.113375,-89.35443000000002,no,2016-06-17T23:20:00.000Z
6700 Schroeder Rd,"6700 Schroeder Rd, Madison, Wisconsin, 53711",43.04633140102703,-89.49789674864266,yes,2016-06-20T19:23:00.000Z
Bram St.,"Bram St, Madison, Wisconsin, 53713",43.045671185243854,-89.38942472450991,no,2016-07-01T10:52:00.000Z
1900 block Windom Way,"1900 Windom Way, Madison, Wisconsin, 53704",43.12664514203664,-89.3599067607083,no,2016-07-04T21:30:00.000Z
500 block State St.,"500 State St, Madison, Wisconsin, 53703",43.074889617706994,-89.39345922318947,no,2016-07-09T23:55:00.000Z
2900 block Coho St.,"2900 Coho St, Madison, Wisconsin, 53713",43.02934953814485,-89.41476209869812,no,2016-07-08T19:00:00.000Z
3500 block Ridgeway Ave.,"3500 Ridgeway Ave, Madison, Wisconsin, 53704",43.11576996737872,-89.32838608442744,no,2016-07-12T01:22:00.000Z
4700 Dutch Mill Rd,"4700 Dutch Mill Rd, Madison, Wisconsin, 53716",43.04986229530533,-89.30119310794363,no,2016-07-14T15:07:00.000Z
439 Grand Canyon Dr,"439 Grand Canyon Dr, Madison, Wisconsin, 53719",43.058420800998334,-89.49603045123816,yes,2016-07-19T01:19:00.000Z
200 block Swanton Rd,"200 Swanton Rd, Madison, Wisconsin, 53714",43.10238845553214,-89.30160642327694,yes,2016-07-22T22:16:00.000Z
900 Blk North Thompson Dr,"900 N Thompson Dr, Madison, Wisconsin, 53704",43.11135560296216,-89.29627405167854,no,2016-07-24T21:22:00.000Z
3100 block Worthington Ave,"3100 Worthington Ave, Madison, Wisconsin, 53714",43.10264176288882,-89.33781148188187,no,2016-07-23T19:40:00.000Z
5800 Raymond Rd,"5800 Raymond Rd, Madison, Wisconsin, 53711",43.032039382767394,-89.47987649999997,no,2016-07-25T21:08:00.000Z
6323 Woodington Way,"6323 Woodington Way, Madison, Wisconsin, 53711",43.04090659665922,-89.49004875503509,yes,2016-07-28T15:19:00.000Z
Regent St and Park St,"Regent St & N Park St, Madison, Wisconsin, 53715",43.067673000000006,-89.40106800000001,no,2016-08-06T11:25:00.000Z
5441 High Crossing Blvd.,"5441 High Crossing Blvd, Madison, Wisconsin, 53718",43.14187933302576,-89.28522942806886,no,2016-08-07T01:58:00.000Z
1250 McKenna Blvd.,"1250 McKenna Blvd, Madison, Wisconsin, 53719",43.03899586283336,-89.50247631943671,no,2016-08-07T16:46:00.000Z
West Beltline Highway,"W Beltline Hwy, Madison, Wisconsin, 53719",43.046425279012944,-89.47365493699266,no,2016-08-07T02:30:00.000Z
102 West Corporate Drive,"102 W Corporate Dr, Madison, Wisconsin, 53714",43.09856099999999,-89.32161760762257,no,2016-08-11T14:44:00.000Z
100 block Craig Ave,"100 Craig Ave, Madison, Wisconsin, 53705",43.07596297446477,-89.47186400028845,no,2016-08-15T22:32:00.000Z
State St.,"State St, Madison, Wisconsin, 53706",43.07489100000001,-89.39899120737489,yes,2016-08-21T01:00:00.000Z
Pilgrim Rd. Homestead Rd,"Homestead Rd, Madison, Wisconsin, 53711",43.02441854112993,-89.49559616862592,no,2016-08-28T22:12:00.000Z
Horned Owl Court,"Horned Owl Ct, Madison, Wisconsin, 53718",43.03729799999999,-89.29440224999998,no,2016-08-28T14:55:00.000Z
Brompton Circle,"Brompton Cir, Madison, Wisconsin, 53711",43.02996750000001,-89.4932685,no,2016-08-28T23:30:00.000Z
6202 Schroeder Rd.,"6202 Schroeder Rd, Madison, Wisconsin, 53711",43.046353464365865,-89.48711814210283,no,2016-08-29T21:17:00.000Z
3000 E Washington Ave,"3000 E Washington Ave, Madison, Wisconsin, 53704",43.10385960382309,-89.34308214288689,no,2016-08-31T20:55:00.000Z
Greenwich Dr.,"Greenwich Dr, Madison, Wisconsin, 53711",43.04452993361685,-89.48647847891905,no,2016-09-02T00:22:00.000Z
3500 block E. Washington Ave.,"3500 E Washington Ave, Madison, Wisconsin, 53704",43.11453507689412,-89.32851345602734,no,2016-09-01T22:15:00.000Z
2703 W Beltline Hwy,"2703 W Beltline Hwy, Madison, Wisconsin, 53713",43.03496949567217,-89.42329259394657,no,2016-09-03T03:37:00.000Z
300 Bl Swanton Rd,"300 Swanton Rd, Madison, Wisconsin, 53714",43.10362371760565,-89.30153620462849,no,2016-09-05T21:44:00.000Z
N. Seventh St.,"N 7th St, Madison, Wisconsin, 53704",43.101400307051414,-89.35218238256886,no,2016-09-13T23:29:00.000Z
2900 Bl Todd Dr,"2900 Todd Dr, Madison, Wisconsin, 53713",43.033296012263406,-89.42301053430602,no,2016-09-15T02:07:00.000Z
Todd Drive,"Todd Dr, Madison, Wisconsin, 53713",43.03212875731403,-89.42299144000273,no,2016-09-19T01:07:00.000Z
Regent St.,"Regent St, Madison, Wisconsin, 53715",43.067664775483095,-89.39930315057241,yes,2016-09-16T23:30:00.000Z
Hauk St @ Marquette St,"Hauk St & N Marquette St, Madison, Wisconsin, 53704",43.10298,-89.341452,no,2016-09-21T03:36:00.000Z
2222 E. Washington Ave.,"2222 E Washington Ave, Madison, Wisconsin, 53704",43.09674201840785,-89.35346780154566,no,2016-09-16T10:05:00.000Z
1423 Northport Dr.,"1423 Northport Dr, Madison, Wisconsin, 53704",43.134047498182326,-89.37146872260367,no,2016-09-25T10:52:00.000Z
2200 block Carling Dr.,"2200 Carling Dr, Madison, Wisconsin, 53711",43.02979189209939,-89.46123039139873,no,2016-09-25T15:34:00.000Z
30 Ash St.,"30 Ash St, Madison, Wisconsin, 53726",43.069041536470834,-89.42556909492659,no,2016-09-29T13:25:00.000Z
400 block Algoma St.,"400 Algoma St, Madison, Wisconsin, 53704",43.10465435556823,-89.34429653335232,no,2016-10-02T19:41:00.000Z
2100 block Allied Dr.,"2100 Allied Dr, Madison, Wisconsin, 53711",43.03137136844597,-89.4591059469433,no,2016-10-02T20:43:00.000Z
415 N. Lake St.,"415 N Lake St, Madison, Wisconsin, 53715",43.07432960724813,-89.39734294070658,no,2016-10-02T02:17:00.000Z
700 block N. Oak St.,"700 Oak St, Madison, Wisconsin, 53704",43.105972078636945,-89.34305777428011,no,2016-10-02T00:56:00.000Z
3500 block Graceland Ave.,"3500 Graceland Ave, Madison, Wisconsin, 53704",43.11675658130659,-89.32853131491873,no,2016-10-04T23:25:00.000Z
1800 block Windom Way,"1800 Windom Way, Madison, Wisconsin, 53704",43.12668230471027,-89.36230183032724,no,2016-10-05T21:18:00.000Z
2300 block Allied Drive,"2300 Allied Dr, Madison, Wisconsin, 53711",43.02889695353907,-89.45950695342123,yes,2016-10-07T12:40:00.000Z
2000 Block McKenna Blvd,"2000 McKenna Blvd, Madison, Wisconsin, 53711",43.031671110639394,-89.49699918382862,no,2016-10-08T11:15:00.000Z
1500 block Troy Dr.,"1500 Troy Dr, Madison, Wisconsin, 53704",43.13444460782504,-89.37080289901388,no,2016-10-11T18:59:00.000Z
500 Northport Dr,"500 Northport Dr, Madison, Wisconsin, 53704",43.14078500988533,-89.39029684561315,no,2016-10-16T19:40:00.000Z
3500 E Washington Ave,"3500 E Washington Ave, Madison, Wisconsin, 53704",43.11453507689412,-89.32851345602734,no,2016-10-18T23:42:00.000Z
2300 Monterey Dr,"2300 Monterey Dr, Madison, Wisconsin, 53704",43.12411842504736,-89.36852521681746,no,2016-10-18T18:22:00.000Z
2200 block Allied Dr.,"2200 Allied Dr, Madison, Wisconsin, 53711",43.029927162562245,-89.45932888813215,no,2016-10-21T11:37:00.000Z
5400 block Hammersley Rd.,"5400 Hammersley Rd, Madison, Wisconsin, 53711",43.03920039827312,-89.47130659272881,no,2016-10-21T23:50:00.000Z
2500 block Brentwood Parkway,"2500 Brentwood Pkwy, Madison, Wisconsin, 53704",43.125200485775025,-89.36729917031849,no,2016-10-28T10:54:00.000Z
Green Ridge Dr,"Green Ridge Dr, Madison, Wisconsin, 53704",43.13246386700374,-89.31440885554893,no,2016-10-31T19:50:00.000Z
211 S Carroll St,"211 S Carroll St, Madison, Wisconsin, 53703",43.07207946658759,-89.38292888129759,no,2016-11-02T23:55:00.000Z
800 Troy Dr,"800 Troy Dr, Madison, Wisconsin, 53704",43.13382525811043,-89.38379510634195,no,2016-11-02T22:08:00.000Z
5100 Milwaukee St,"5100 Milwaukee St, Madison, Wisconsin, 53714",43.099029830492995,-89.2945056050861,no,2016-11-06T13:09:00.000Z
1100 Moorland Rd,"1100 Moorland Rd, Madison, Wisconsin, 53713",43.033699418520534,-89.36669975517842,yes,2016-11-07T21:22:00.000Z
100 block Kennedy Heights,"100 Kennedy Hts, Madison, Wisconsin, 53704",43.14020634498114,-89.38620917195293,no,2016-11-07T22:21:00.000Z
Fieldwood Road,"Fieldwood Rd, Madison, Wisconsin, 53718",43.16325893974307,-89.28946610727793,no,2016-11-13T19:38:00.000Z
4100 block Hanover St.,"4100 Hanover St, Madison, Wisconsin, 53704",43.13733704202151,-89.36815754416288,no,2016-11-14T01:00:00.000Z
Claremont Lane,"Claremont Ln, Madison, Wisconsin, 53704",43.143834624410246,-89.38715182075208,no,2016-11-17T11:27:00.000Z
3019 E. Washington Ave.,"3019 E Washington Ave, Madison, Wisconsin, 53704",43.103972809856494,-89.34223648470791,no,2016-11-19T09:04:00.000Z
W. Johnson St.,"W Johnson St, Madison, Wisconsin, 53715",43.072055505612695,-89.39825551075594,no,2016-11-19T21:52:00.000Z
1000 block Forester Dr,"1000 Forster Dr, Madison, Wisconsin, 53704",43.130737788484275,-89.38001869058607,no,2016-11-23T23:16:00.000Z
3000 Block Darbo Drive,"3000 Darbo Dr, Madison, Wisconsin, 53714",43.1035970669437,-89.34085016418408,yes,2016-11-25T12:39:00.000Z
5100 Blk Great Gray,"5100 Great Gray Dr, Madison, Wisconsin, 53718",43.036585295252685,-89.29473203816357,no,2016-11-30T18:30:00.000Z
900 block Magnolia Lane,"900 Magnolia Ln, Madison, Wisconsin, 53713",43.03945637265016,-89.3974058883339,no,2016-11-30T03:00:00.000Z
15 N. Prospect Ave.,"15 N Prospect Ave, Madison, Wisconsin, 53726",43.068516998615024,-89.4211638863179,no,2016-12-04T21:03:00.000Z
1800 block Fordem Ave.,"1800 Fordem Ave, Madison, Wisconsin, 53704",43.09557538777377,-89.36347474799055,no,2016-12-02T16:06:00.000Z
100 block E. Gilman St.,"100 W Gilman St, Madison, Wisconsin, 53703",43.07734664967474,-89.38995472947597,no,2016-12-09T07:34:00.000Z
4400 block Pflaum Rd.,"4400 Pflaum Rd, Madison, Wisconsin, 53716",43.06239779813332,-89.30847100180121,no,2016-12-09T13:10:00.000Z
5800 block Balsam Rd.,"5800 Balsam Rd, Madison, Wisconsin, 53711",43.03091501625707,-89.47982823664154,no,2016-12-12T08:42:00.000Z
West Beltline Highway,"W Beltline Hwy, Madison, Wisconsin, 53719",43.046425279012944,-89.47365493699266,no,2016-12-13T16:47:00.000Z
4300 block Britta Dr.,"4300 Britta Dr, Madison, Wisconsin, 53711",43.03464846768411,-89.45116950173076,no,2016-12-15T06:53:00.000Z
2200 block Carling Dr.,"2200 Carling Dr, Madison, Wisconsin, 53711",43.02979189209939,-89.46123039139873,no,2016-12-18T15:00:00.000Z
Fourth St.,"N 4th St, Madison, Wisconsin, 53704",43.097337877711965,-89.35585404754704,no,2016-12-16T14:30:00.000Z
200 (block) W. Gilman St.,"200 E Gilman St, Madison, Wisconsin, 53703",43.080058250558864,-89.38609875940499,no,2016-12-21T02:06:00.000Z
N. Walbridge Ave.,"N Walbridge Ave, Madison, Wisconsin, 53714",43.10247033364334,-89.31207484126827,yes,2016-12-23T03:42:00.000Z
3200 Ridgeway Ave(block),"3200 Ridgeway Ave, Madison, Wisconsin, 53704",43.10984408674123,-89.33686451935837,no,2016-12-24T05:25:00.000Z
Tanager Trl/Riva Rd,"Tanager Trl & Riva Rd, Madison, Wisconsin, 53711",43.02998100000001,-89.484336,no,2016-12-30T23:00:00.000Z
