Address,AddrCoor,Latitude,Longitude,injury,Date
2813 N. Sherman Ave.,"2813 N Sherman Ave, Madison, Wisconsin, 53704",43.127718260856625,-89.36349900019835,no,2017-03-07T15:55:00.000Z
5700 block Barton Rd.,"5700 Barton Rd, Madison, Wisconsin, 53711",43.03594883007417,-89.47782263622149,no,2017-03-09T16:38:00.000Z
66 West Towne Mall,"66 West Towne Mall, Madison, Wisconsin, 53719",43.05983205867437,-89.50642839537315,no,2017-03-10T18:35:00.000Z
800 W. Olin Ave.,"800 W Olin Ave, Madison, Wisconsin, 53715",43.054117676361464,-89.39531760615627,no,2017-03-12T08:50:00.000Z
400 block Starling Ln,"400 Starling Ln, Madison, Wisconsin, 53704",43.13561429897818,-89.35093434895397,no,2017-03-16T21:29:00.000Z
2000 block of Frisch Rd.,"2000 Frisch Rd, Madison, Wisconsin, 53711",43.03171300802415,-89.49364357215117,no,2017-03-18T19:35:00.000Z
7500 block of Mid Town Rd,"7500 Mid Town Rd, Madison, Wisconsin, 53719",43.031663197010715,-89.51498873116445,no,2017-03-21T22:40:00.000Z
Milwaukee St.,"Milwaukee St, Madison, Wisconsin, 53718",43.0996820956624,-89.2629992419302,no,2017-03-21T16:27:00.000Z
10 Block of Rustic Woods Ct,"10 Rustic Woods Ct, Madison, Wisconsin, 53716",43.07048646768412,-89.28107192200933,yes,2017-03-25T20:14:00.000Z
201 W. Mifflin St.,"201 W Mifflin St, Madison, Wisconsin, 53703",43.07374140048485,-89.38774154244345,no,2017-03-27T09:43:00.000Z
6600 block Berkshire Rd.,"6600 Berkshire Rd, Madison, Wisconsin, 53711",43.04574640027936,-89.49396790027934,no,2017-04-01T11:00:00.000Z
900 block Jana Lane,"900 Jana Ln, Madison, Wisconsin, 53704",43.11017429569858,-89.29940729569857,no,2017-03-31T16:30:00.000Z
1903 S. Park St.,"1903 S Park St, Madison, Wisconsin, 53713",43.04525070430143,-89.39394120430143,no,2017-04-03T14:59:00.000Z
2300 block Allied Dr.,"2300 Allied Dr, Madison, Wisconsin, 53711",43.02889695353907,-89.45950695342123,no,2017-04-03T21:21:00.000Z
3301 City View Drive,"3301 City View Dr, Madison, Wisconsin, 53718",43.138257326418,-89.28862345902843,yes,2017-04-07T23:47:00.000Z
2000 Block of Westbrook Ln,"2000 Westbrook Ln, Madison, Wisconsin, 53711",43.03173270430143,-89.49088679569857,no,2017-04-08T02:26:00.000Z
3500 block Albert Ct.,"3500 Albert Ct, Madison, Wisconsin, 53714",43.11422905783071,-89.32711139531452,no,2017-04-10T06:27:00.000Z
2900 Traceway Dr.,"2900 Traceway Dr, Madison, Wisconsin, 53713",43.03019375506861,-89.4188262550686,yes,2017-04-15T20:04:00.000Z
Raymond Rd.,"Raymond Rd, Madison, Wisconsin, 53719",43.02739239906175,-89.51478936197029,no,2017-04-15T15:00:00.000Z
100 block State Street,"100 State St, Madison, Wisconsin, 53703",43.07473349321933,-89.387019,no,2017-04-20T01:58:00.000Z
W. Gilman St.,"W Gilman St, Madison, Wisconsin, 53703",43.075635319665054,-89.39224381046057,no,2017-04-19T08:33:00.000Z
1300 Forster Dr,"1300 Forster Dr, Madison, Wisconsin, 53704",43.1311922224817,-89.37581660117561,no,2017-04-21T14:50:00.000Z
Horned Owl Court,"Horned Owl Ct, Madison, Wisconsin, 53718",43.03729799999999,-89.29440224999998,no,2017-04-22T17:51:00.000Z
2900 block Turbot Dr.,"2900 Turbot Dr, Madison, Wisconsin, 53713",43.02967457633941,-89.41789619937174,no,2017-04-24T23:47:00.000Z
5800 block Russett Rd.,"5800 Russett Rd, Madison, Wisconsin, 53711",43.03283624545014,-89.48098283910532,no,2017-04-24T20:26:00.000Z
4501 Verona Rd.,"4501 Verona Rd, Madison, Wisconsin, 53711",43.03564277710789,-89.45355634260505,yes,2017-04-24T20:45:00.000Z
500 block Northport Dr.,"500 Northport Dr, Madison, Wisconsin, 53704",43.14078500988533,-89.39029684561315,no,2017-04-24T21:47:00.000Z
3100 block Muir Field Rd.,"3100 Muir Field Rd, Madison, Wisconsin, 53719",43.018209093678635,-89.50868971896412,no,2017-04-24T23:54:00.000Z
1250 McKenna Blvd.,"1250 McKenna Blvd, Madison, Wisconsin, 53719",43.03899586283336,-89.50247631943671,yes,2017-04-24T21:00:00.000Z
Great Grey Drive / Owl Creek Dr,"Great Gray Dr & Owl Creek Dr, Madison, Wisconsin, 53718",43.03652400000002,-89.29162799999997,no,2017-04-26T22:23:00.000Z
Brandie Rd.,"Brandie Rd, Madison, Wisconsin, 53714",43.10863790125169,-89.30727932685532,no,2017-04-27T17:13:00.000Z
1400 block Spaight St.,"1400 Spaight St, Madison, Wisconsin, 53703",43.084545423330525,-89.35903342062551,no,2017-05-01T01:05:00.000Z
800 Vera Ct,"800 Vera Ct, Madison, Wisconsin, 53704",43.13482081005561,-89.3843329134093,yes,2017-05-01T20:30:00.000Z
4501 Verona Rd,"4501 Verona Rd, Madison, Wisconsin, 53711",43.03564277710789,-89.45355634260505,no,2017-05-01T22:01:00.000Z
2000 block Westbrook Lane,"2000 Westbrook Ln, Madison, Wisconsin, 53711",43.03173270430143,-89.49088679569857,no,2017-05-03T03:00:00.000Z
429 State Street,"429 State St, Madison, Wisconsin, 53703",43.07477249235397,-89.39286033527613,no,2017-05-03T21:02:00.000Z
1700 block Thierer Rd.,"1700 Thierer Rd, Madison, Wisconsin, 53704",43.12129931752183,-89.31123691604309,yes,2017-05-03T16:20:00.000Z
City Wide,"Madison, Wisconsin",43.07313000000005,-89.38643999999994,no,2017-05-04T21:07:00.000Z
4100 Block Melody Lane,"4100 Melody Ln, Madison, Wisconsin, 53704",43.13073742041916,-89.31347579059343,no,2017-05-05T21:32:00.000Z
Ruskin St.,"Ruskin St, Madison, Wisconsin, 53704",43.11996321649245,-89.36169795262367,no,2017-05-09T14:50:00.000Z
702 Pflaum Rd.,"702 Pflaum Rd, Madison, Wisconsin, 53716",43.06208650894319,-89.31984202553522,no,2017-05-10T13:31:00.000Z
400 W. Gilman St,"400 W Gilman St, Madison, Wisconsin, 53703",43.074827419289825,-89.39347833077154,yes,2017-05-13T02:44:00.000Z
802 Atlas Ave,"802 Atlas Ave, Madison, Wisconsin, 53714",43.08532453895233,-89.30899925454418,no,2017-05-13T02:10:00.000Z
Beld St and Bram St,"Beld St & Bram St, Madison, Wisconsin, 53713",43.04573999999999,-89.3930985,no,2017-05-15T16:56:00.000Z
N. Wickham Ct.,"N Wickham Ct, Madison, Wisconsin, 53711",43.03021965307933,-89.49838827067836,no,2017-05-16T10:26:00.000Z
3500 E Washington Ave,"3500 E Washington Ave, Madison, Wisconsin, 53704",43.11453507689412,-89.32851345602734,yes,2017-05-16T19:39:00.000Z
6800 block East Pass,"6800 East Pass, Madison, Wisconsin, 53719",43.012683442318135,-89.5001691057791,yes,2017-05-17T12:18:00.000Z
Raymond Rd.,"Raymond Rd, Madison, Wisconsin, 53719",43.02739239906175,-89.51478936197029,no,2017-05-20T22:10:00.000Z
Shasta Dr.,"Shasta Dr, Madison, Wisconsin, 53704",43.13253581548655,-89.37947825421713,no,2017-05-23T05:35:00.000Z
3554 E Washington Ave,"3554 E Washington Ave, Madison, Wisconsin, 53704",43.115576792688465,-89.32686526146905,yes,2017-05-24T01:10:00.000Z
101 S. Gammon Rd.,"101 S Gammon Rd, Madison, Wisconsin, 53717",43.06449880821169,-89.5025428772305,no,2017-05-26T15:05:00.000Z
800 Brandie Rd,"800 Brandie Rd, Madison, Wisconsin, 53714",43.108655483620005,-89.30733598138214,no,2017-06-03T02:02:00.000Z
5800 block Balsam Rd.,"5800 Balsam Rd, Madison, Wisconsin, 53711",43.03091501625707,-89.47982823664154,no,2017-06-02T16:16:00.000Z
3500 block Memorial Dr.,"3500 Memorial Dr, Madison, Wisconsin, 53704",43.13028585655862,-89.40694028926424,yes,2017-06-06T13:24:00.000Z
4501 Verona Rd.,"4501 Verona Rd, Madison, Wisconsin, 53711",43.03564277710789,-89.45355634260505,no,2017-06-06T19:55:00.000Z
319 N. Frances St.,"319 N Frances St, Madison, Wisconsin, 53703",43.07284732944775,-89.39579093738837,no,2017-06-08T02:10:00.000Z
5800 Raymond Rd,"5800 Raymond Rd, Madison, Wisconsin, 53711",43.032039382767394,-89.47987649999997,yes,2017-06-08T19:40:00.000Z
900 block Vernon Ave,"900 Vernon Ave, Madison, Wisconsin, 53714",43.08516326283237,-89.3056855521667,no,2017-06-10T22:14:00.000Z
Wittwer Rd and Waldbridge Ave,"Wittwer Rd & N Walbridge Ave, Madison, Wisconsin, 53714",43.10277299999999,-89.3114595,no,2017-06-12T23:26:00.000Z
10 block Sherman Terrace,"10 Sherman Ter, Madison, Wisconsin, 53704",43.096836121299475,-89.36808345100702,yes,2017-06-14T23:07:00.000Z
5800 Russett Rd.,"5800 Russett Rd, Madison, Wisconsin, 53711",43.03283624545014,-89.48098283910532,no,2017-06-16T22:17:00.000Z
800 Vernon Ave,"800 Vernon Ave, Madison, Wisconsin, 53714",43.08632079977397,-89.30573507255104,no,2017-06-18T00:38:00.000Z
Worthington Ave.,"Worthington Ave, Madison, Wisconsin, 53714",43.10252199924175,-89.33657981071244,no,2017-06-17T22:20:00.000Z
1600 Lake Point Dr,"1600 Lake Point Dr, Madison, Wisconsin, 53713",43.04821192563635,-89.34197058021995,no,2017-06-20T02:07:00.000Z
2400 McKenna Blvd,"2400 McKenna Blvd, Madison, Wisconsin, 53711",43.0276427483696,-89.49672041040147,no,2017-06-19T21:27:00.000Z
700 block University Ave.,"700 University Ave, Madison, Wisconsin, 53715",43.07321535323192,-89.39749599701597,no,2017-06-19T18:10:00.000Z
3000 block Worthington Ave.,"3000 Worthington Ave, Madison, Wisconsin, 53714",43.10265523733956,-89.33988136883299,no,2017-06-20T10:33:00.000Z
600 block University Ave.,"600 University Ave, Madison, Wisconsin, 53715",43.07319806181074,-89.39589774318647,no,2017-06-17T23:49:00.000Z
Waunona Woods Ct,"Waunona Woods Ct, Madison, Wisconsin, 53713",43.049545311125115,-89.3414901979101,no,2017-06-20T23:01:00.000Z
4600 block Hayes Rd.,"4600 Hayes Rd, Madison, Wisconsin, 53704",43.142520968174566,-89.3055633241719,no,2017-06-23T00:13:00.000Z
E. Broadway,"E Broadway, Madison, Wisconsin, 53718",43.04339979510501,-89.26100274160753,no,2017-06-23T13:51:00.000Z
1800 block Northport Dr.,"1800 Northport Dr, Madison, Wisconsin, 53704",43.12984527246602,-89.36023800282996,no,2017-06-24T02:15:00.000Z
6700 block Schroeder Rd.,"6700 Schroeder Rd, Madison, Wisconsin, 53711",43.04633140102703,-89.49789674864266,no,2017-06-27T08:56:00.000Z
E. Washington Ave.,"E Washington Ave, Madison, Wisconsin, 53703",43.09012075391277,-89.36216852956566,no,2017-07-04T15:16:00.000Z
418 S Gammon,"418 S Gammon Rd, Madison, Wisconsin, 53719",43.05872301746781,-89.50297654585206,yes,2017-07-06T18:40:00.000Z
200 block W Gorham St,"200 E Gorham St, Madison, Wisconsin, 53703",43.07900765091684,-89.38585355518202,no,2017-07-09T01:40:00.000Z
2000 block McKenna Blvd.,"2000 McKenna Blvd, Madison, Wisconsin, 53711",43.031671110639394,-89.49699918382862,no,2017-07-10T10:38:00.000Z
2222 S. Park St.,"2222 S Park St, Madison, Wisconsin, 53713",43.041483,-89.39413759925536,yes,2017-07-12T11:59:00.000Z
100 block E. Main St.,"100 W Main St, Madison, Wisconsin, 53703",43.07296305229568,-89.38431603973646,no,2017-07-15T02:00:00.000Z
1800 block W. Beltline Highway,"1800 W Beltline Hwy, Madison, Wisconsin, 53713",43.03526831735736,-89.41169513927555,no,2017-07-18T01:51:00.000Z
Mount Vernon Ct,"Mount Vernon Ct, Madison, Wisconsin, 53719",43.042850095330216,-89.50181251556597,no,2017-07-18T17:24:00.000Z
6200 block Raymond Rd.,"6200 Raymond Rd, Madison, Wisconsin, 53711",43.032019972873314,-89.48891124667055,no,2017-07-19T03:48:00.000Z
500 block Troy Dr.,"500 Troy Dr, Madison, Wisconsin, 53704",43.13383887071811,-89.38962906833866,no,2017-07-20T23:44:00.000Z
4300 Britta Pkway,"4300 Britta Pkwy, Madison, Wisconsin, 53711",43.03431313810813,-89.44864240740971,yes,2017-07-22T21:59:00.000Z
1602 W. Beltline Hwy,"1602 W Beltline Hwy, Madison, Wisconsin, 53713",43.035124468837935,-89.40933013627445,yes,2017-07-23T02:29:00.000Z
4726 East Washington Ave.,"4726 E Washington Ave, Madison, Wisconsin, 53704",43.13246511881799,-89.3026576643485,no,2017-07-24T01:30:00.000Z
E. Johnson St.,"E Johnson St, Madison, Wisconsin, 53703",43.084617603744,-89.3759687706339,no,2017-07-23T18:07:00.000Z
700 block of Pinecrest Dr,"700 Pinecrest Dr, Madison, Wisconsin, 53714",43.107946208363906,-89.33401265281415,no,2017-07-26T03:08:00.000Z
6200 block Raymond Rd.,"6200 Raymond Rd, Madison, Wisconsin, 53711",43.032019972873314,-89.48891124667055,no,2017-07-26T03:17:00.000Z
4700 Crescent Rd,"4700 Crescent Rd, Madison, Wisconsin, 53711",43.02493654423376,-89.4586251697517,yes,2017-07-30T02:19:00.000Z
N Thompson & Hwy 30,"N Thompson Dr & WI-30 E, Madison, Wisconsin, 53714",43.105572,-89.30059200000001,no,2017-07-31T00:30:00.000Z
6800 block Park Edge Dr,"6800 Park Edge Dr, Madison, Wisconsin, 53719",43.04208381346266,-89.50101945074144,no,2017-08-03T00:04:00.000Z
Sprecher Road and Wyalusing,"Sprecher Rd & Wyalusing Dr, Madison, Wisconsin, 53718",43.08782400000001,-89.2667115,no,2017-08-07T16:30:00.000Z
400 West Gilman Street,"400 W Gilman St, Madison, Wisconsin, 53703",43.074827419289825,-89.39347833077154,yes,2017-08-13T02:47:00.000Z
3000 block of Darbo Drive,"3000 Darbo Dr, Madison, Wisconsin, 53714",43.1035970669437,-89.34085016418408,no,2017-08-12T20:23:00.000Z
Lake Street @ Langdon Street,"N Lake St & Langdon St, Madison, Wisconsin, 53706",43.07580899999999,-89.397279,yes,2017-08-16T05:11:00.000Z
700 block of Bewick,"700 Bewick Dr, Madison, Wisconsin, 53714",43.10672064468167,-89.30365289422029,no,2017-08-16T18:00:00.000Z
4600 block Femrite Dr.,"4600 Femrite Dr, Madison, Wisconsin, 53716",43.051507380162924,-89.3041910879403,no,2017-08-18T21:52:00.000Z
1400 block Northport Dr.,"1400 Northport Dr, Madison, Wisconsin, 53704",43.134922843679725,-89.37305137670134,no,2017-08-21T10:57:00.000Z
4514 Nakoosa Trl,"Nakoosa Trl, Madison, Wisconsin, 53714",43.11006808261261,-89.31067602281539,no,2017-08-21T14:37:00.000Z
400 block N. Frances St.,"400 N Frances St, Madison, Wisconsin, 53703",43.07317826673804,-89.39587524006424,no,2017-08-18T01:45:00.000Z
1900 block Northport Dr.,"1900 Northport Dr, Madison, Wisconsin, 53704",43.12915142901041,-89.35881612687227,no,2017-08-25T13:52:00.000Z
Gammon Rd.,"S Gammon Rd, Madison, Wisconsin, 53719",43.05836449933653,-89.5029286419188,no,2017-08-29T11:47:00.000Z
400 E Wilson St,"400 E Wilson St, Madison, Wisconsin, 53703",43.07532924063591,-89.37751176249809,no,2017-09-02T01:21:00.000Z
200 block S. Fair Oaks Ave.,"200 N Fair Oaks Ave, Madison, Wisconsin, 53714",43.10164911230568,-89.33113547055466,no,2017-09-02T03:50:00.000Z
West Towne Mall,West Towne Mall,43.060160000000046,-89.50782999999996,no,2017-09-02T13:36:00.000Z
Tolman Terrace,"Tolman Ter, Madison, Wisconsin, 53711",43.03683520204552,-89.47582094093616,no,2017-09-05T07:30:00.000Z
2800 Blk Ashford Ln,"2800 Ashford Ln, Madison, Wisconsin, 53713",43.03377859779032,-89.42488380713093,no,2017-09-09T16:44:00.000Z
700 block State St.,"700 State St, Madison, Wisconsin, 53706",43.07496122237517,-89.39743763792767,no,2017-09-11T00:35:00.000Z
N. Burberry Dr.,"N Burberry Dr, Madison, Wisconsin, 53719",43.05169270824564,-89.51387067536601,no,2017-09-08T14:51:00.000Z
2700 block Anderson St.,"2700 Anderson St, Madison, Wisconsin, 53704",43.12121009970872,-89.34582265119306,no,2017-09-17T01:03:00.000Z
2400 block Seminole Highway,"2400 Seminole Hwy, Madison, Wisconsin, 53711",43.02967691701769,-89.44634767972751,no,2017-09-17T23:26:00.000Z
3400 N Sherman Ave,"3400 N Sherman Ave, Madison, Wisconsin, 53704",43.131209549425314,-89.36358399373158,no,2017-09-18T19:08:00.000Z
3500 block of East Washington Ave,"3500 E Washington Ave, Madison, Wisconsin, 53704",43.11453507689412,-89.32851345602734,no,2017-09-19T01:20:00.000Z
2300 block Allied Dr.,"2300 Allied Dr, Madison, Wisconsin, 53711",43.02889695353907,-89.45950695342123,no,2017-09-21T17:41:00.000Z
2702 E. Washington Ave.,"2702 E Washington Ave, Madison, Wisconsin, 53704",43.102114772981615,-89.34716220012685,yes,2017-09-25T14:17:00.000Z
N. Sherman Ave.,"N Sherman Ave, Madison, Wisconsin, 53704",43.13636091389316,-89.36331508678823,no,2017-09-26T19:05:00.000Z
Silver Rd.,"Silver Rd, Madison, Wisconsin, 53714",43.09402848928947,-89.31828555395393,no,2017-09-26T13:57:00.000Z
453 W. Gilman St.,"453 W Gilman St, Madison, Wisconsin, 53703",43.07363445876865,-89.39502500969485,no,2017-09-26T23:16:00.000Z
2100 Winnebago St,"2100 Winnebago St, Madison, Wisconsin, 53704",43.09388711714454,-89.35375669363464,no,2017-09-27T19:16:00.000Z
3800 Sycamore Ave,"3800 Sycamore Ave, Madison, Wisconsin, 53714",43.113885671573755,-89.31928319734335,no,2017-09-28T03:31:00.000Z
700 block Pinecrest Dr.,"700 Pinecrest Dr, Madison, Wisconsin, 53714",43.107946208363906,-89.33401265281415,no,2017-09-27T22:18:00.000Z
2900 block Hoard St.,"2900 Hoard St, Madison, Wisconsin, 53704",43.10521610652741,-89.34298678095577,no,2017-10-02T20:00:00.000Z
Waite Lane,"Waite Ln, Madison, Wisconsin, 53711",43.04743200000002,-89.45246699999998,no,2017-10-03T11:39:00.000Z
1610 Ruskin St.,"1610 Ruskin St, Madison, Wisconsin, 53704",43.11712871273591,-89.36169591113104,no,2017-10-05T11:07:00.000Z
2600 Commercial Avenue,"2600 Commercial Ave, Madison, Wisconsin, 53704",43.10687447852606,-89.34901002147394,no,2017-10-07T13:51:00.000Z
500 N Frances St,"500 N Frances St, Madison, Wisconsin, 53703",43.07541886705881,-89.39540316122759,no,2017-10-08T13:44:00.000Z
John Nolen Dr.,"John Nolen Dr, Madison, Wisconsin, 53715",43.05826072581423,-89.3840868147109,no,2017-10-08T10:04:00.000Z
Kedzie St.,"Kedzie St, Madison, Wisconsin, 53704",43.10610222993068,-89.34753002494581,no,2017-10-07T13:52:00.000Z
6713 Schroeder Rd.,"6713 Schroeder Rd, Madison, Wisconsin, 53711",43.0462255128402,-89.49894822300767,no,2017-10-09T12:27:00.000Z
2000 Fisher St,"2000 Fisher St, Madison, Wisconsin, 53713",43.04436943663421,-89.39190102306554,yes,2017-10-11T19:19:00.000Z
10 block Goldenrod Lane,"10 Goldenrod Ln, Madison, Wisconsin, 53719",43.05329758920944,-89.51701506737119,no,2017-10-13T03:02:00.000Z
1400 block S. Park St.,"1400 S Park St, Madison, Wisconsin, 53715",43.051778943518315,-89.39495633044946,no,2017-10-13T03:30:00.000Z
U.S. Highway 151,"US-151, Madison, Wisconsin, 53703",43.077363728131196,-89.37716326817218,no,2017-10-16T14:23:00.000Z
200 Block of State Street,"200 State St, Madison, Wisconsin, 53703",43.07479221348825,-89.38811596386076,yes,2017-10-19T01:15:00.000Z
1100 S Park St,"1100 S Park St, Madison, Wisconsin, 53715",43.05498323055375,-89.39745802195053,no,2017-10-28T02:27:00.000Z
3200 Quincy Ave.,"3200 Quincy Ave, Madison, Wisconsin, 53704",43.110474144627524,-89.33766513410238,no,2017-10-29T22:38:00.000Z
1820 Wright St.,"1820 Wright St, Madison, Wisconsin, 53704",43.12393894615959,-89.33028854053794,no,2017-10-30T19:46:00.000Z
300 S. Bassett St.,"300 S Bassett St, Madison, Wisconsin, 53703",43.067857491635216,-89.38777211045708,no,2017-11-06T23:00:00.000Z
3800 block of Goodland Dr.,"3800 Goodland Dr, Madison, Wisconsin, 53704",43.134388691179154,-89.3774663441737,no,2017-11-08T21:40:00.000Z
100 block Powers Ave.,"100 Powers Ave, Madison, Wisconsin, 53714",43.101224268522174,-89.33334704152028,no,2017-11-09T01:16:00.000Z
4600 block Verona Rd.,"4600 Verona Rd, Madison, Wisconsin, 53711",43.035448275185814,-89.45542311950085,no,2017-11-08T19:30:00.000Z
Kipling Drive and Browning Road,"Kipling Dr & Browning Rd, Madison, Wisconsin, 53704",43.13105999999999,-89.3566215,no,2017-11-10T00:14:00.000Z
John Nolen Dr.,"John Nolen Dr, Madison, Wisconsin, 53715",43.05826072581423,-89.3840868147109,no,2017-11-10T12:15:00.000Z
3100 Maple Valley Dr,"3100 Maple Valley Dr, Madison, Wisconsin, 53719",43.016965329186675,-89.49747047401121,no,2017-11-12T07:45:00.000Z
Green Ave.,"Green Ave, Madison, Wisconsin, 53704",43.13942039550003,-89.39776576279286,no,2017-11-14T14:24:00.000Z
1900 block of Prairie Road,"1900 Prairie Rd, Madison, Wisconsin, 53711",43.03276139373749,-89.48885091930427,no,2017-11-14T21:16:00.000Z
7000 block Flower Lane,"7000 Flower Ln, Madison, Wisconsin, 53717",43.06783294809758,-89.50264790242741,yes,2017-11-15T11:31:00.000Z
2500 block Monterey Dr.,"2500 Monterey Dr, Madison, Wisconsin, 53704",43.125425321714296,-89.3684355740858,no,2017-11-20T07:37:00.000Z
2400 block Brentwood Pkwy,"2400 Brentwood Pkwy, Madison, Wisconsin, 53704",43.1243202276129,-89.36732106728769,no,2017-11-22T00:08:00.000Z
1700 Onsgard Rd,"1700 Onsgard Rd, Madison, Wisconsin, 53704",43.12106455347623,-89.32241553730154,no,2017-11-23T11:22:00.000Z
1800 Vahlen St.,"1800 Vahlen St, Madison, Wisconsin, 53704",43.12218248200222,-89.36157300982497,no,2017-11-25T22:09:00.000Z
600 block State St.,"600 State St, Madison, Wisconsin, 53703",43.07491628872484,-89.39520617485897,no,2017-11-24T21:25:00.000Z
